% Model,EigenRadiusSweep_Al&_DoubleZotefoamContactModel_2.5to5.5GHz.mph
% Version,COMSOL 6.1.0.282
% Date,"Jul 8 2025, 10:29"
% Table,Table 1 - 
% r_zotefoam (m),search_freq (Hz),Eigenfrequency (GHz),Frequency (GHz),Quality factor (1)
0.01905625,3.0E9,2.927772225441079+0.04614252153143082i,2.927772225441079,31.72531678233897
0.01905625,3.0E9,2.927833349648429+0.1459051294604025i,2.927833349648429,10.033346190351107
0.01905625,3.0E9,2.92822804476707+0.18077412580141333i,2.92822804476707,8.099134850702667
0.01905625,3.0E9,2.928615601646366+0.19735399554303557i,2.928615601646366,7.419701824602137
0.01905625,3.0E9,2.930096235408865+0.18414847593930747i,2.930096235408865,7.955798223316767
0.01905625,3.0E9,2.930752540872553+0.2018809074074076i,2.930752540872553,7.258617415856274
0.01905625,3.0E9,2.932978097123345+0.2032191896406213i,2.932978097123345,7.216292177697658
0.01905625,3.0E9,2.935982068820427+0.16448320038569436i,2.935982068820427,8.924869111057795
0.01905625,3.0E9,2.936172122271683+0.1648136231396218i,2.936172122271683,8.907552865894786
0.01905625,3.0E9,2.9375253024688117+0.16773777734708636i,2.9375253024688117,8.75630209523531
0.01905625,3.0E9,2.9377374640462177+0.16844742779388566i,2.9377374640462177,8.720042515700714
0.01905625,3.0E9,2.9441179004094833+0.2146589619232741i,2.9441179004094833,6.8576636028404065
0.01905625,3.0E9,2.9450520286873365+0.15697852953935787i,2.9450520286873365,9.380429404356692
0.01905625,3.0E9,2.945168240173717+0.15669005016344245i,2.945168240173717,9.398070385138146
0.01905625,3.0E9,2.945806004042145+0.21401866038204326i,2.945806004042145,6.882124200720644
0.01905625,3.0E9,2.946320022080116+0.1570764051316317i,2.946320022080116,9.378620613360322
0.01905625,3.0E9,2.946820829979837+0.15714607743392914i,2.946820829979837,9.376055954113157
0.01905625,3.0E9,2.9489122151506666+0.16776497738449378i,2.9489122151506666,8.788819517413856
0.01905625,3.0E9,2.949230989914217+0.2139347578739821i,2.949230989914217,6.892828026690866
0.01905625,3.0E9,2.949499205563827+0.17033946912355427i,2.949499205563827,8.657709281177908
0.01905625,3.0E9,2.9503860981377192+0.16798537814842945i,2.9503860981377192,8.7816753179875
0.01905625,3.0E9,2.951702085463575+0.17072222028217174i,2.951702085463575,8.6447507553058
0.01905625,3.0E9,2.952206113458984+0.1814518797907819i,2.952206113458984,8.134955991811559
0.01905625,3.0E9,2.952471422031046+0.21403500601167424i,2.952471422031046,6.897169479533661
0.01905625,3.0E9,2.9532765673588695+0.054675951587126854i,2.9532765673588695,27.007088872086513
0.01905625,3.0E9,2.9535708808358345+0.05642335576582458i,2.9535708808358345,26.173300406786524
0.01905625,3.0E9,2.9536879054318077+0.20008766127630534i,2.9536879054318077,7.380984630913838
0.01905625,3.0E9,2.9540617287180377+0.20193474546385431i,2.9540617287180377,7.31439684124792
0.01905625,3.0E9,2.9563534805553173+0.17854185434232864i,2.9563534805553173,8.279160904442408
0.01905625,3.0E9,2.960149450051237+0.18759823076433194i,2.960149450051237,7.8895985265711
0.01905625,3.0E9,2.960356419227419+0.18227642812423983i,2.960356419227419,8.120513578447007
0.01905625,3.0E9,2.9604658242014983+0.18672236567256245i,2.9604658242014983,7.9274537186214475
0.01905625,3.0E9,2.961967254641879+0.18635660994963602i,2.961967254641879,7.94704103987073
0.01905625,3.0E9,2.961969983404721+0.18734049840017114i,2.961969983404721,7.9053114748252815
0.01905625,3.0E9,2.963059647495099+0.00954408473882095i,2.963059647495099,155.2301623770551
0.01905625,3.0E9,2.963499444424254+0.009418442448507069i,2.963499444424254,157.32428480751628
0.01905625,3.0E9,2.964512624520427+0.2046421757175158i,2.964512624520427,7.243161420968726
0.01905625,3.0E9,2.9646644808961367+0.17933823326307174i,2.9646644808961367,8.265567322020123
0.01905625,3.0E9,2.965392658305373+0.1583232010065114i,2.965392658305373,9.364997168619066
0.01905625,3.0E9,2.9660506684397543+0.20916521589834486i,2.9660506684397543,7.09021013771541
0.01905625,3.0E9,2.966249851847029+1.4687882848566064E-4i,2.966249851847029,10097.608628927126
0.01905625,3.0E9,2.966494086207338+0.1593653558954011i,2.966494086207338,9.307211311831118
0.01905625,3.0E9,2.9673123219770465+0.20603730788687336i,2.9673123219770465,7.200910243901742
0.01905625,3.0E9,2.967965278513242+0.16282127986192854i,2.967965278513242,9.114181147052951
0.01905625,3.0E9,2.9682212517440933+1.021485696066315E-4i,2.9682212517440933,14528.941830387585
0.01905625,3.0E9,2.9683277894101048+0.18992264282326038i,2.9683277894101048,7.814570567482028
0.01905625,3.0E9,2.9690310823953245+0.18892186716553067i,2.9690310823953245,7.857828018907683
0.01905625,3.0E9,2.969615918665203+0.21026641182170253i,2.969615918665203,7.061555606853933
0.01905625,3.0E9,2.9697305299479493+0.2069961874277681i,2.9697305299479493,7.1733942708105305
0.01905625,3.0E9,2.9699105345565058+0.1637134873522663i,2.9699105345565058,9.070451624324871
0.01905625,3.0E9,2.971500564879492+0.19416941091233333i,2.971500564879492,7.65182463838527
0.01905625,3.0E9,2.972612423891037+0.19413761840508592i,2.972612423891037,7.655941306770357
0.01905625,3.0E9,2.9728879937169896+0.1922818807467299i,2.9728879937169896,7.730546378503606
0.01905625,3.0E9,2.9730399386407154+0.18282760595607697i,2.9730399386407154,8.130719436743505
0.01905625,3.0E9,2.9733980217619207+0.1922123787026178i,2.9733980217619207,7.734668396051189
0.01905625,3.0E9,2.97416957883169+0.19747775546744606i,2.97416957883169,7.530391389631673
0.01905625,3.0E9,2.97496092077288+0.18252633559593837i,2.97496092077288,8.14940186866678
0.01905625,3.0E9,2.975847641402833+0.20490629483908074i,2.975847641402833,7.261484191444334
0.01905625,3.0E9,2.97863731457667+0.20569424681091986i,2.97863731457667,7.240448774716388
0.01905625,3.0E9,2.982610462509645+0.18273313647358508i,2.982610462509645,8.16111002106286
0.01905625,3.0E9,2.9827499001478817+0.17947530436288192i,2.9827499001478817,8.309638784946833
0.01905625,3.0E9,2.9827752002111954+0.1838945643627634i,2.9827752002111954,8.11001459055408
0.01905625,3.0E9,2.984233988046172+0.1790908947166002i,2.984233988046172,8.331618401841508
0.01905625,3.0E9,2.9845668166975514+0.20291919446958595i,2.9845668166975514,7.354077135233469
0.01905625,3.0E9,2.9858853813370625+0.20677086907873687i,2.9858853813370625,7.220275744452326
0.01905625,3.0E9,2.988557797495887+0.1847729820797681i,2.988557797495887,8.087107118847335
0.01905625,3.0E9,2.9891048549696504+0.18488725120502725i,2.9891048549696504,8.0835883369128
0.01905625,3.0E9,2.9898260683848825+0.22291863251621688i,2.9898260683848825,6.70609278963565
0.01905625,3.0E9,2.993376677815756+0.22329921088469465i,2.993376677815756,6.702613649990574
0.01905625,3.0E9,3.0023131101360123+0.18763686214664088i,3.0023131101360123,8.000328602248906
0.01905625,3.0E9,3.004032805471677+0.18818190700112142i,3.004032805471677,7.981725909106063
0.01905625,3.0E9,3.004340199214227+0.18900000055499658i,3.004340199214227,7.947989921671991
0.01905625,3.0E9,3.004826794802736+0.13644268528407724i,3.004826794802736,11.011315075434817
0.01905625,3.0E9,3.004857026286096+0.13742963777058428i,3.004857026286096,10.932347181552643
0.01905625,3.0E9,3.005605302560261+0.18925802735034755i,3.005605302560261,7.940496222642102
0.01905625,3.0E9,3.0060367893955977+0.13626423721805878i,3.0060367893955977,11.030175087631925
0.01905625,3.0E9,3.00609997551802+0.13515908178358407i,3.00609997551802,11.120599281413325
0.01905625,3.0E9,3.006383559196296+0.048858977534739924i,3.006383559196296,30.76592788969728
0.01905625,3.0E9,3.00766595378346+0.0492483435439592i,3.00766595378346,30.535706760358444
0.01905625,3.0E9,3.0098664768853+0.20532951864311175i,3.0098664768853,7.329356482145225
0.01905625,3.0E9,3.012938218481426+0.20648439911051691i,3.012938218481426,7.295801114903619
0.01905625,3.0E9,3.015922080289382+0.21873567149322526i,3.015922080289382,6.8939877517481
0.01905625,3.0E9,3.0179406161787137+0.15092319538773258i,3.0179406161787137,9.998266364641323
0.01905625,3.0E9,3.0180045069949744+0.15000924021496523i,3.0180045069949744,10.059395350146875
0.01905625,3.0E9,3.01868490704284+0.21952200084658827i,3.01868490704284,6.8755862633386595
0.01905625,3.0E9,3.0191667590013487+0.15317374469021924i,3.0191667590013487,9.85536641774788
0.01905625,3.0E9,3.019756004055443+0.006086858602481568i,3.019756004055443,248.05537644856008
0.01905625,3.0E9,3.020399568189662+0.0061424498358705025i,3.020399568189662,245.86277860595771
0.01905625,3.0E9,3.0205609934955207+0.1543920252332028i,3.0205609934955207,9.782114681548764
0.01905625,3.0E9,3.024105250171914+0.12646587314331262i,3.024105250171914,11.956210695453636
0.01905625,3.0E9,3.0243437155977397+0.12481837387123099i,3.0243437155977397,12.114978034875728
0.01905625,3.0E9,3.025346122478659+0.1267519956300852i,3.025346122478659,11.934116332605408
0.01905625,3.0E9,3.0256667778751556+0.12515461245173934i,3.0256667778751556,12.087715820469173
0.01905625,3.0E9,3.03406787867807+0.19997131132689142i,3.03406787867807,7.5862578950595205
0.01905625,3.0E9,3.0367394492043487+0.17383334826211527i,3.0367394492043487,8.734628538090947
0.01905625,3.0E9,3.039084449662009+0.17081259869789095i,3.039084449662009,8.89596104979677
0.01905625,3.0E9,3.0392029310483206+0.20093689544853202i,3.0392029310483206,7.5625805909467285
0.01905625,3.0E9,3.043135375845514+0.2136248299843752i,3.043135375845514,7.122616261574305
0.01905625,3.0E9,3.0438491456028864+0.14103791027116164i,3.0438491456028864,10.79088998039866
0.01905625,3.0E9,3.0440033963150763+0.13962651640192675i,3.0440033963150763,10.900520455414984
0.01905625,3.0E9,3.0448826516363123+0.21623937430357798i,3.0448826516363123,7.040537047063427
0.01905625,3.0E9,3.0449295935969807+0.21433548920727255i,3.0449295935969807,7.103185769325373
0.01905625,3.0E9,3.0456049805775955+0.14614233675965077i,3.0456049805775955,10.419995492430338
0.01905625,3.0E9,3.0466546103320815+0.1448658954872144i,3.0466546103320815,10.515430840659711
0.01905625,3.0E9,3.0468674164415948+0.20694362004640468i,3.0468674164415948,7.361588184642684
0.01905625,3.0E9,3.047408033980963+0.17576886867225036i,3.047408033980963,8.66879344732926
0.01905625,3.0E9,3.047474423341997+0.2031973786461271i,3.047474423341997,7.498803487640565
0.01905625,3.0E9,3.0477042863831296+0.21131816699701345i,3.0477042863831296,7.211174338896767
0.01905625,3.0E9,3.0479859142209444+0.1744922645886085i,3.0479859142209444,8.733871158721636
0.01905625,3.0E9,3.0480151051537585+0.15398711267262016i,3.0480151051537585,9.896981157228083
0.01905625,3.0E9,3.048351938420366+0.15381960093429858i,3.048351938420366,9.908854007892067
0.01905625,3.0E9,3.0493998589994433+0.15453643107881743i,3.0493998589994433,9.866281490104342
0.01905625,3.0E9,3.049912075972863+0.15421586318714767i,3.049912075972863,9.888451203854633
0.01905625,3.0E9,3.0503679328668922+0.20716662650525774i,3.0503679328668922,7.362112286916725
0.01905625,3.0E9,3.0503826672156684+0.16104807322976047i,3.0503826672156684,9.470410313024411
0.01905625,3.0E9,3.0505657560717117+0.17972115305051972i,3.0505657560717117,8.486941309613666
0.01905625,3.0E9,3.050844593769208+0.21320905825469594i,3.050844593769208,7.154584844431705
0.01905625,3.0E9,3.0509731029712577+0.1979323315220923i,3.0509731029712577,7.707111515105662
0.01905625,3.0E9,3.0511900579369198+0.20479123384672657i,3.0511900579369198,7.449513342501136
0.01905625,3.0E9,3.051474586333644+0.1979759399310601i,3.051474586333644,7.706680386001046
0.01905625,3.0E9,3.051497321079573+0.17890190555848745i,3.051497321079573,8.528409218318703
0.01905625,3.0E9,3.053239445704053+0.19023849283531383i,3.053239445704053,8.024767753882463
0.01905625,3.0E9,3.053254473191043+0.16509420264369368i,3.053254473191043,9.247006933915715
0.01905625,3.0E9,3.0554082288658466+0.18092927853718144i,3.0554082288658466,8.443653380947827
0.01905625,3.0E9,3.0555974041048075+0.18131186929952608i,3.0555974041048075,8.426357898988345
0.01905625,3.0E9,3.055664681679273+0.19743780900343574i,3.055664681679273,7.738296674539423
0.01905625,3.0E9,3.055814870549754+0.16429039665827466i,3.055814870549754,9.30004106358655
0.01905625,3.0E9,3.05587645841689+0.19032158045146705i,3.05587645841689,8.028192208072152
0.01905625,3.0E9,3.056207110581452+0.1833218226242658i,3.056207110581452,8.335633660061895
0.01905625,3.0E9,3.05633124223126+0.18238931907469227i,3.05633124223126,8.378591624051264
0.01905625,3.0E9,3.0568585389494034+0.19501445337911666i,3.0568585389494034,7.837517901831451
0.01905625,3.0E9,3.057533347777132+0.18930047119552612i,3.057533347777132,8.07587357936115
0.01905625,3.0E9,3.057630845891727+0.16692707282633582i,3.057630845891727,9.158582829379517
0.01905625,3.0E9,3.0579870434657486+0.1934934340147587i,3.0579870434657486,7.902043444100799
0.01905625,3.0E9,3.058783466355332+0.1654406874993194i,3.058783466355332,9.244350687215066
0.01905625,3.0E9,3.058880792937773+4.945152085428799E-5i,3.058880792937773,30928.07602369761
0.01905625,3.0E9,3.0588996004799345+0.19957651834553067i,3.0588996004799345,7.663475708059008
0.01905625,3.0E9,3.0593780525180305+0.19356521843079835i,3.0593780525180305,7.902706068063025
0.01905625,3.0E9,3.0601710174979946+0.1676746935905619i,3.0601710174979946,9.125321633121645
0.01905625,3.0E9,3.061772935551549+0.1973795415214631i,3.061772935551549,7.7560544318586615
0.01905625,3.0E9,3.0622511448003467+0.16622524250520623i,3.0622511448003467,9.211149578273094
0.01905625,3.0E9,3.062279624517876+0.17988255193229066i,3.062279624517876,8.511886204701343
0.01905625,3.0E9,3.0623145544082204+3.922366321594353E-5i,3.0623145544082204,39036.57006165935
0.01905625,3.0E9,3.064209970662609+0.1715875906987883i,3.064209970662609,8.928996433202578
0.01905625,3.0E9,3.0717584579146386+0.20449032233044337i,3.0717584579146386,7.510767313845964
0.01905625,3.0E9,3.073453267436565+0.1993124573792305i,3.073453267436565,7.71013841244435
0.01905625,3.0E9,3.083255784475901+0.17608589817050047i,3.083255784475901,8.754976453283176
0.01905625,3.0E9,3.083634800410051+0.17783353379903458i,3.083634800410051,8.670003723523802
0.01905625,3.0E9,3.0888415708202293+0.0398906856070008i,3.0888415708202293,38.71632592694945
0.01905625,3.0E9,3.088887269282938+0.18919603639522348i,3.088887269282938,8.16319233778864
0.01905625,3.0E9,3.089445113786278+0.1576623112137857i,3.089445113786278,9.797665307586021
0.01905625,3.0E9,3.089532870108523+0.039890697090999454i,3.089532870108523,38.72497969966054
0.01905625,3.0E9,3.089821901806868+0.1993949716968955i,3.089821901806868,7.747993531411041
0.01905625,3.0E9,3.0901786833005263+0.15581270631842295i,3.0901786833005263,9.916324400993831
0.01905625,3.0E9,3.090371926140671+0.18928158403278963i,3.090371926140671,8.163424724946616
0.01905625,3.0E9,3.0904385248008+0.2017442800099592i,3.0904385248008,7.659296522925555
0.01905625,3.0E9,3.090901759466985+0.18834609913193323i,3.090901759466985,8.205377689563564
0.01905625,3.0E9,3.091223357485217+0.1903488808060925i,3.091223357485217,8.119888450077706
0.01905625,3.0E9,3.0920833226797746+0.1777940460166491i,3.0920833226797746,8.695688612627173
0.01905625,3.0E9,3.0924485217688855+0.17977677141554957i,3.0924485217688855,8.600801141936094
0.01905625,3.0E9,3.0926276864840676+0.16392375435974424i,3.0926276864840676,9.433128525402855
0.01905625,3.0E9,3.0926831989945214+0.16173072649513298i,3.0926831989945214,9.561210989451626
0.01905625,3.0E9,3.0961305191355684+0.17973759155610813i,3.0961305191355684,8.612918678642298
0.01905625,3.0E9,3.0965868039763085+0.1759858541691959i,3.0965868039763085,8.797828719231022
0.01905625,3.0E9,3.0965974859089016+0.1753274888593069i,3.0965974859089016,8.830895560232982
0.01905625,3.0E9,3.097409223559672+0.1809657660554655i,3.097409223559672,8.557997711595696
0.01905625,3.0E9,3.1017900517588832+0.19211067143503263i,3.1017900517588832,8.072924915073854
0.01905625,3.0E9,3.1036886617317956+0.1903918978338789i,3.1036886617317956,8.1507897579755
0.01905625,3.0E9,3.107990605383306+0.006534144074497236i,3.107990605383306,237.82691121808847
0.01905625,3.0E9,3.109461535268611+0.006500413094548961i,3.109461535268611,239.17414863034674
0.01905625,3.0E9,3.1136731607210093+0.13622309458930912i,3.1136731607210093,11.428580337674154
0.01905625,3.0E9,3.1138158714660267+0.13480248398380187i,3.1138158714660267,11.549549308899193
0.01905625,3.0E9,3.1149940526958124+0.13519622958073443i,3.1149940526958124,11.520269693747808
0.01905625,3.0E9,3.1150724973329047+0.13407076592989237i,3.1150724973329047,11.617269714718507
0.01905625,3.0E9,3.1303418789250697+0.023617677763612267i,3.1303418789250697,66.27116159040801
0.01905625,3.0E9,3.130882203018802+0.023459412119158665i,3.130882203018802,66.72976686534048
0.01905625,3.0E9,3.132174384372702+0.14955147650255093i,3.132174384372702,10.471893884375245
0.01905625,3.0E9,3.1341173991775073+0.14808545238071338i,3.1341173991775073,10.582124539552996
0.01905625,3.0E9,3.1342167240830654+0.1534923374219959i,3.1342167240830654,10.209684655026706
0.01905625,3.0E9,3.135690330117275+0.12526227852329633i,3.135690330117275,12.5164988497878
0.01905625,3.0E9,3.1360676261123697+0.12328064973347204i,3.1360676261123697,12.71922087080343
0.01905625,3.0E9,3.136092127262125+0.1516190513294199i,3.136092127262125,10.342012101264222
0.01905625,3.0E9,3.1379536870786424+0.12700109325772005i,3.1379536870786424,12.354042026673241
0.01905625,3.0E9,3.1382209167330357+0.12545398196280866i,3.1382209167330357,12.50745838288088
0.01905625,3.0E9,3.1408502172229835+0.026494369619342064i,3.1408502172229835,59.27391861646755
0.01905625,3.0E9,3.151132356334409+0.15226943045958236i,3.151132356334409,10.347225791886146
0.01905625,3.0E9,3.1515811093520414+0.1518434135938702i,3.1515811093520414,10.3777339917471
0.01905625,3.0E9,3.153673737241952+0.15144726211226842i,3.153673737241952,10.411788543605764
0.01905625,3.0E9,3.1541873629217627+0.1512755117115024i,3.1541873629217627,10.425307200206717
0.01905625,3.0E9,3.161029391435994+0.13787304152051091i,3.161029391435994,11.463551382398924
0.01905625,3.0E9,3.163799306552493+0.14023410448953944i,3.163799306552493,11.280420401545376
0.01905625,3.0E9,3.1640788287193278+0.14377075680360465i,3.1640788287193278,11.003902667917226
0.01905625,3.0E9,3.1659055531590488+0.14633244630176598i,3.1659055531590488,10.817510515167415
0.01905625,3.0E9,3.177810028042644+0.03956767032037831i,3.177810028042644,40.156648120953356
0.01905625,3.0E9,3.179127963280568+0.039964506447106155i,3.179127963280568,39.77439290396603
0.01905625,3.0E9,3.1860225992773925+2.348476724267195E-5i,3.1860225992773925,67831.68354098848
0.01905625,3.0E9,3.1862335774861203+1.6674140678780203E-5i,3.1862335774861203,95544.16143138867
0.01905625,3.0E9,3.1894660863509676+0.055038661323893553i,3.1894660863509676,28.974778906607845
0.01905625,3.0E9,3.2130611657482877+0.003072428394507904i,3.2130611657482877,522.886256924941
0.01905625,3.0E9,3.2147114387147293+0.003164124646365152i,3.2147114387147293,507.99380523894496
