% Model,EigenRadiusSweep_Al&ZotefoamContactModel_2.5to5.5GHz.mph
% Version,COMSOL 6.1.0.282
% Date,"Jul 3 2025, 11:13"
% Table,Table 1 - 
% r_zotefoam (m),search_freq (Hz),Eigenfrequency (GHz),Frequency (GHz),Quality factor (1)
0.01905625,3.0E9,2.9281574201428633+0.04440124099495134i,2.9281574201428633,32.973824092842484
0.01905625,3.0E9,2.930385726902914+0.20415441509382354i,2.930385726902914,7.176885509814208
0.01905625,3.0E9,2.9308228246314303+0.2008317851067308i,2.9308228246314303,7.296710585612389
0.01905625,3.0E9,2.9328008989247603+0.191002396339182i,2.9328008989247603,7.677392941491407
0.01905625,3.0E9,2.9348623334739767+0.1655352837816951i,2.9348623334739767,8.86476365167084
0.01905625,3.0E9,2.935200308913701+0.18856004313474956i,2.935200308913701,7.783198020420838
0.01905625,3.0E9,2.93681506628526+0.1639274983779572i,2.93681506628526,8.957664502126521
0.01905625,3.0E9,2.9370219305755034+0.16898146400273292i,2.9370219305755034,8.690367159228789
0.01905625,3.0E9,2.938016840837819+0.16755328747914183i,2.938016840837819,8.767410311789803
0.01905625,3.0E9,2.941347497710395+0.2132179098818861i,2.941347497710395,6.897515080557209
0.01905625,3.0E9,2.9456293275591108+0.21502583454494148i,2.9456293275591108,6.849477723904519
0.01905625,3.0E9,2.94578443571761+0.15665647957496345i,2.94578443571761,9.402051047329929
0.01905625,3.0E9,2.9462608616037946+0.15744563116135146i,2.9462608616037946,9.356438917585603
0.01905625,3.0E9,2.946579465350558+0.1574210154169449i,2.946579465350558,9.35891392120123
0.01905625,3.0E9,2.9467078729427287+0.15795371143612913i,2.9467078729427287,9.327757626430552
0.01905625,3.0E9,2.9489515997076943+0.16774056117151326i,2.9489515997076943,8.790216209818258
0.01905625,3.0E9,2.9496402207221917+0.1699686231495739i,2.9496402207221917,8.677013927819143
0.01905625,3.0E9,2.9503977284481837+0.16782197353099818i,2.9503977284481837,8.79026049560554
0.01905625,3.0E9,2.9504869463983994+0.21403828366900038i,2.9504869463983994,6.892428064320451
0.01905625,3.0E9,2.950716840302224+0.1702219880060644i,2.950716840302224,8.66726113020458
0.01905625,3.0E9,2.9530931119239257+0.17938807427612383i,2.9530931119239257,8.23101848838169
0.01905625,3.0E9,2.9538508987989895+0.20175252448718012i,2.9538508987989895,7.320480639107653
0.01905625,3.0E9,2.9547615418766138+0.21557020512732192i,2.9547615418766138,6.853362551034007
0.01905625,3.0E9,2.955119856907527+0.2063853008352388i,2.955119856907527,7.1592304416743655
0.01905625,3.0E9,2.9553347115806834+0.055587650430913606i,2.9553347115806834,26.582655398015817
0.01905625,3.0E9,2.956152714716054+0.1804775239397682i,2.956152714716054,8.189808487461928
0.01905625,3.0E9,2.9564220569586905+0.05598665004784682i,2.9564220569586905,26.40291975347783
0.01905625,3.0E9,2.960461132784212+0.18714864119773028i,2.960461132784212,7.909384524080949
0.01905625,3.0E9,2.9609668417743396+0.1863483347568035i,2.9609668417743396,7.944709690157924
0.01905625,3.0E9,2.961798318313809+0.18156933985275572i,2.961798318313809,8.156108076164426
0.01905625,3.0E9,2.9620610493446637+0.18885235241693862i,2.9620610493446637,7.842266753461393
0.01905625,3.0E9,2.9623686858974896+0.21445374641737536i,2.9623686858974896,6.906777651093238
0.01905625,3.0E9,2.9624970791371728+0.1880518992117439i,2.9624970791371728,7.876807124934806
0.01905625,3.0E9,2.9640262387374303+0.15876734527144476i,2.9640262387374303,9.334495811055573
0.01905625,3.0E9,2.964693828429064+0.1805653475769033i,2.964693828429064,8.209476148701214
0.01905625,3.0E9,2.965663476105062+0.2051276513411564i,2.965663476105062,7.228824238748638
0.01905625,3.0E9,2.966186723395212+0.16318358783673267i,2.966186723395212,9.088495855241648
0.01905625,3.0E9,2.9663244077626847+0.2054969153210208i,2.9663244077626847,7.217442663625354
0.01905625,3.0E9,2.9669856677581805+0.190424703401466i,2.9669856677581805,7.790443190301272
0.01905625,3.0E9,2.9672932999866775+0.20891378465909433i,2.9672932999866775,7.101717353952275
0.01905625,3.0E9,2.96749240586066+0.009608747194123213i,2.96749240586066,154.41619734129347
0.01905625,3.0E9,2.9678044205960856+0.009747105655967557i,2.9678044205960856,152.24029190547864
0.01905625,3.0E9,2.9680345927907705+0.19109157890893144i,2.9680345927907705,7.766000494991062
0.01905625,3.0E9,2.9684479264025847+0.2094391416573194i,2.9684479264025847,7.086659883422142
0.01905625,3.0E9,2.9687131920129683+0.15894966567136826i,2.9687131920129683,9.338532357000501
0.01905625,3.0E9,2.9705403793579874+1.3446679407710035E-4i,2.9705403793579874,11045.628029380785
0.01905625,3.0E9,2.9709400506259214+0.20886063670394833i,2.9709400506259214,7.112254605536588
0.01905625,3.0E9,2.971405555930376+0.19365019219092125i,2.971405555930376,7.672095551035765
0.01905625,3.0E9,2.971446530900587+0.19278212944019366i,2.971446530900587,7.70674787006752
0.01905625,3.0E9,2.971881393473879+0.16338266093462342i,2.971881393473879,9.09484940590807
0.01905625,3.0E9,2.971980038831947+3.898074829359373E-5i,2.971980038831947,38121.12605493999
0.01905625,3.0E9,2.9724185914061483+0.18025109609352388i,2.9724185914061483,8.245216411510471
0.01905625,3.0E9,2.9730105021392603+0.19275258708922977i,2.9730105021392603,7.711985989487609
0.01905625,3.0E9,2.97359455024514+0.1940305441455622i,2.97359455024514,7.662697033963739
0.01905625,3.0E9,2.9740583813668393+0.1857387843335266i,2.9740583813668393,8.006024137711579
0.01905625,3.0E9,2.976427971394891+0.19715492067057364i,2.976427971394891,7.548449618379568
0.01905625,3.0E9,2.9768918115960927+0.2063631634262741i,2.9768918115960927,7.212749994161691
0.01905625,3.0E9,2.9780686279953423+0.21417294483432495i,2.9780686279953423,6.952485595925875
0.01905625,3.0E9,2.9812010518409076+0.1833184358238291i,2.9812010518409076,8.131209058280076
0.01905625,3.0E9,2.9822702360589974+0.17972607257999054i,2.9822702360589974,8.29671008009058
0.01905625,3.0E9,2.9833997137518664+0.18354354810992218i,2.9833997137518664,8.127225785035881
0.01905625,3.0E9,2.9841209276938345+0.17944881162607343i,2.9841209276938345,8.314685677361851
0.01905625,3.0E9,2.985913810264991+0.20816091732547345i,2.985913810264991,7.172128775730547
0.01905625,3.0E9,2.9864836419186336+0.20345588856656827i,2.9864836419186336,7.339388559750368
0.01905625,3.0E9,2.9900630953755853+0.18692774633359618i,2.9900630953755853,7.997911369560515
0.01905625,3.0E9,2.9907970515847078+0.18760605274388464i,2.9907970515847078,7.970950318078687
0.01905625,3.0E9,3.001760568884281+0.1879546746102237i,3.001760568884281,7.985330971707052
0.01905625,3.0E9,3.0034569206115482+0.18766502768152246i,3.0034569206115482,8.00217535924854
0.01905625,3.0E9,3.0050038242133548+0.18883537283448942i,3.0050038242133548,7.956676175409104
0.01905625,3.0E9,3.0055158584368074+0.13617256666323932i,3.0055158584368074,11.035687775018515
0.01905625,3.0E9,3.005564028067475+0.1892072166250984i,3.005564028067475,7.942519534079934
0.01905625,3.0E9,3.006078689680197+0.13814321614020733i,3.006078689680197,10.880297902682392
0.01905625,3.0E9,3.006467015639607+0.13643103219317632i,3.006467015639607,11.018266765667619
0.01905625,3.0E9,3.00662915685717+0.13578342416503814i,3.00662915685717,11.071414553527385
0.01905625,3.0E9,3.009480643384229+0.04914099469318013i,3.009480643384229,30.620876339341677
0.01905625,3.0E9,3.009542405681604+0.21221096255519864i,3.009542405681604,7.090921150924956
0.01905625,3.0E9,3.010295619778285+0.04924326066446057i,3.010295619778285,30.565559420305107
0.01905625,3.0E9,3.0135663024963217+0.2061275518664192i,3.0135663024963217,7.309955110826865
0.01905625,3.0E9,3.014719436820581+0.21913167280422277i,3.014719436820581,6.878785248707521
0.01905625,3.0E9,3.0153237476726296+0.21560002004548676i,3.0153237476726296,6.992865183956068
0.01905625,3.0E9,3.018258052388065+0.15042343264251665i,3.018258052388065,10.03253947661531
0.01905625,3.0E9,3.019008866718779+0.15096311239557328i,3.019008866718779,9.999160784417247
0.01905625,3.0E9,3.019376609076605+0.15307787543616833i,3.019376609076605,9.862224049273696
0.01905625,3.0E9,3.0196093799849923+0.006114360401939811i,3.0196093799849923,246.92765730876823
0.01905625,3.0E9,3.0197349543052074+0.15356226114844937i,3.0197349543052074,9.832282136644286
0.01905625,3.0E9,3.0199839715812278+0.006121844699048168i,3.0199839715812278,246.65636912112285
0.01905625,3.0E9,3.024116387978297+0.21997852493335857i,3.024116387978297,6.873662756158672
0.01905625,3.0E9,3.0256386689430124+0.12577953911554854i,3.0256386689430124,12.027547128167969
0.01905625,3.0E9,3.0262143670593153+0.12790567241223436i,3.0262143670593153,11.829867706359261
0.01905625,3.0E9,3.026297656283484+0.12389066367790257i,3.026297656283484,12.213582389676317
0.01905625,3.0E9,3.0263337273877844+0.12606139588309226i,3.0263337273877844,12.003411933477112
0.01905625,3.0E9,3.0326980153983025+0.2111059356883997i,3.0326980153983025,7.18288191544429
0.01905625,3.0E9,3.0348039814620194+0.19964595461722118i,3.0348039814620194,7.6004645004718805
0.01905625,3.0E9,3.0375702472475616+0.17256222572989327i,3.0375702472475616,8.80137653069619
0.01905625,3.0E9,3.0377931175514683+0.20538764610245205i,3.0377931175514683,7.395267376588335
0.01905625,3.0E9,3.038523180464705+0.199494880602745i,3.038523180464705,7.615541740430245
0.01905625,3.0E9,3.0386682825842373+0.17232086932404395i,3.0386682825842373,8.816889952168586
0.01905625,3.0E9,3.040814675564329+0.20422947516569342i,3.040814675564329,7.444602874039816
0.01905625,3.0E9,3.041126200983023+0.21135609698592445i,3.041126200983023,7.19431860341732
0.01905625,3.0E9,3.042980972296893+0.14105346272187394i,3.042980972296893,10.78662272296347
0.01905625,3.0E9,3.044141103022752+0.20601767567906124i,3.044141103022752,7.3880580707186025
0.01905625,3.0E9,3.0445461826299915+0.1457460410162735i,3.0445461826299915,10.444695997917528
0.01905625,3.0E9,3.044988453726033+0.2108515114591997i,3.044988453726033,7.220693920221782
0.01905625,3.0E9,3.0456201650811483+0.13973892645938546i,3.0456201650811483,10.89753672168916
0.01905625,3.0E9,3.0464389447523454+0.1757637915329601i,3.0464389447523454,8.666287061123912
0.01905625,3.0E9,3.0470516696006413+0.1448526603667309i,3.0470516696006413,10.51776219327372
0.01905625,3.0E9,3.047394092791022+0.20541227554250546i,3.047394092791022,7.417750679073784
0.01905625,3.0E9,3.0481229602278206+0.17574004290166864i,3.0481229602278206,8.672249391487087
0.01905625,3.0E9,3.048856890112395+0.15365938698614617i,3.048856890112395,9.920828625937698
0.01905625,3.0E9,3.048978738257721+0.15450110831379887i,3.048978738257721,9.867174324941104
0.01905625,3.0E9,3.0495022834619903+0.17937296328332927i,3.0495022834619903,8.500451315634276
0.01905625,3.0E9,3.04970049964253+0.1965742853531506i,3.04970049964253,7.757119640963382
0.01905625,3.0E9,3.0497435537118527+0.21496940483168622i,3.0497435537118527,7.093436287130485
0.01905625,3.0E9,3.0498674772258334+0.15462833939859758i,3.0498674772258334,9.861929220373867
0.01905625,3.0E9,3.049998137892512+0.18096464869991336i,3.049998137892512,8.427055117682695
0.01905625,3.0E9,3.0502056839610603+0.15554783819210224i,3.0502056839610603,9.804718983603113
0.01905625,3.0E9,3.050723064147214+0.196683730191309i,3.050723064147214,7.755402699501014
0.01905625,3.0E9,3.0507954849947585+0.2090927109044756i,3.0507954849947585,7.2953176411503895
0.01905625,3.0E9,3.052095294409527+0.15972293436233836i,3.052095294409527,9.554342670307186
0.01905625,3.0E9,3.0521271135127903+0.20787384151974744i,3.0521271135127903,7.341296748063528
0.01905625,3.0E9,3.053768634933082+0.16411061509483385i,3.053768634933082,9.303994848743983
0.01905625,3.0E9,3.0538889139490975+0.20918452518420558i,3.0538889139490975,7.299509634519754
0.01905625,3.0E9,3.0550405741245132+0.17990008324214002i,3.0550405741245132,8.490937077590237
0.01905625,3.0E9,3.0554474949787234+0.1983797932765295i,3.0554474949787234,7.701004836514809
0.01905625,3.0E9,3.055448850051353+0.18707317777825905i,3.055448850051353,8.166453594093076
0.01905625,3.0E9,3.0556404631305387+0.18185486698439063i,3.0556404631305387,8.401316153371956
0.01905625,3.0E9,3.056024772578027+0.19485988348846642i,3.056024772578027,7.841595504081553
0.01905625,3.0E9,3.0563402857190947+0.18246291252724198i,3.0563402857190947,8.375237036904084
0.01905625,3.0E9,3.0566087814454184+0.18352124214358476i,3.0566087814454184,8.32767026242653
0.01905625,3.0E9,3.056848453627526+0.19057275549047034i,3.056848453627526,8.020161239103206
0.01905625,3.0E9,3.056885074271076+0.21362579532955184i,3.056885074271076,7.154765812703807
0.01905625,3.0E9,3.0568882255246774+0.1821133505329827i,3.0568882255246774,8.39281748586313
0.01905625,3.0E9,3.057156995617894+0.16519023109380274i,3.057156995617894,9.253443667264735
0.01905625,3.0E9,3.057402167407443+0.16693045640723556i,3.057402167407443,9.157712239007935
0.01905625,3.0E9,3.0582735835028885+0.1643755298364849i,3.0582735835028885,9.302703348074843
0.01905625,3.0E9,3.0586685684393373+0.19741315795980033i,3.0586685684393373,7.746871080047716
0.01905625,3.0E9,3.0596624103953993+0.1666311587379443i,3.0596624103953993,9.180943208848582
0.01905625,3.0E9,3.0597665708757633+0.1947285493737352i,3.0597665708757633,7.856491974895957
0.01905625,3.0E9,3.059778663510351+0.1919307414007918i,3.059778663510351,7.971048934576064
0.01905625,3.0E9,3.060483654956961+4.409910084139097E-5i,3.060483654956961,34700.068669931046
0.01905625,3.0E9,3.0615015530085197+3.873090824197679E-5i,3.0615015530085197,39522.71831428996
0.01905625,3.0E9,3.0615845197245934+0.20008809750658021i,3.0615845197245934,7.65059130922045
0.01905625,3.0E9,3.0629669369964483+0.17740278521624894i,3.0629669369964483,8.632803969968057
0.01905625,3.0E9,3.0632691946335795+0.1702207752544552i,3.0632691946335795,8.997929865066235
0.01905625,3.0E9,3.0646871055704903+0.17566160999152455i,3.0646871055704903,8.723269431830772
0.01905625,3.0E9,3.0719728885576956+0.20385094053342087i,3.0719728885576956,7.53485090752881
0.01905625,3.0E9,3.0722606756904463+0.19953344128586442i,3.0722606756904463,7.698610959375297
0.01905625,3.0E9,3.0811720980953323+0.17762758162314468i,3.0811720980953323,8.67312404396846
0.01905625,3.0E9,3.0855510694653234+0.17559932559423586i,3.0855510694653234,8.78577141177417
0.01905625,3.0E9,3.0883496273365374+0.18750065138564034i,3.0883496273365374,8.235570395391857
0.01905625,3.0E9,3.088902302523943+0.1559294087541134i,3.088902302523943,9.904809898288212
0.01905625,3.0E9,3.0892971317142277+0.03998373198901276i,3.0892971317142277,38.63192576124639
0.01905625,3.0E9,3.089761293915573+0.19199496155999557i,3.089761293915573,8.046464523888218
0.01905625,3.0E9,3.0897890351460706+0.18720870958644187i,3.0897890351460706,8.252257712719796
0.01905625,3.0E9,3.0900125816940722+0.0402776768956589i,3.0900125816940722,38.35887295211795
0.01905625,3.0E9,3.0907609951349677+0.1813383499278495i,3.0907609951349677,8.522083156609488
0.01905625,3.0E9,3.0911869017060383+0.2019876251783634i,3.0911869017060383,7.65192149513217
0.01905625,3.0E9,3.0912751723532277+0.1920668539883046i,3.0912751723532277,8.047393676114106
0.01905625,3.0E9,3.091515639004161+0.1618720652776627i,3.091515639004161,9.54925617864088
0.01905625,3.0E9,3.0916984594563304+0.15767145360134957i,3.0916984594563304,9.804242901423557
0.01905625,3.0E9,3.094522050466503+0.16367812958250905i,3.094522050466503,9.453071275801008
0.01905625,3.0E9,3.0949584512092962+0.17801672606219232i,3.0949584512092962,8.692886673266967
0.01905625,3.0E9,3.0955185057166865+0.18100295515252807i,3.0955185057166865,8.551016482322476
0.01905625,3.0E9,3.095954457932979+0.17605755368602363i,3.095954457932979,8.792449949220076
0.01905625,3.0E9,3.097754165630122+0.1798433745984735i,3.097754165630122,8.612366656670865
0.01905625,3.0E9,3.0978950628171305+0.1753463172819645i,3.0978950628171305,8.833647352386592
0.01905625,3.0E9,3.1025055260630086+0.19192433136600953i,3.1025055260630086,8.082626897749538
0.01905625,3.0E9,3.1071254622580153+0.1945225132816629i,3.1071254622580153,7.986544615941161
0.01905625,3.0E9,3.1094272134046443+0.006514346431501938i,3.1094272134046443,238.65995200747554
0.01905625,3.0E9,3.111836779666068+0.00648459204627514i,3.111836779666068,239.94082877222473
0.01905625,3.0E9,3.1142994662035144+0.13507625965301479i,3.1142994662035144,11.52793049720046
0.01905625,3.0E9,3.1143111723408063+0.1365777194161004i,3.1143111723408063,11.401241672709014
0.01905625,3.0E9,3.1161291731414855+0.13430004994183198i,3.1161291731414855,11.601370120454694
0.01905625,3.0E9,3.1164850457567055+0.13569268681734492i,3.1164850457567055,11.48361462527375
0.01905625,3.0E9,3.130710681114644+0.023513859346258315i,3.130710681114644,66.5716043251918
0.01905625,3.0E9,3.1320855439109265+0.023420623262438194i,3.1320855439109265,66.8659733947845
0.01905625,3.0E9,3.132810335436878+0.1493247066082547i,3.132810335436878,10.48992630421045
0.01905625,3.0E9,3.1341923012682695+0.14839055796590045i,3.1341923012682695,10.560619032069729
0.01905625,3.0E9,3.134215021255792+0.15291395389143253i,3.134215021255792,10.248296317944453
0.01905625,3.0E9,3.135400717875094+0.15098154485289467i,3.135400717875094,10.383390635358772
0.01905625,3.0E9,3.1372205945388445+0.12438975624963658i,3.1372205945388445,12.61044594477212
0.01905625,3.0E9,3.1372493007663484+0.12628885350220603i,3.1372493007663484,12.420927159306054
0.01905625,3.0E9,3.1396444386839657+0.12450312539797535i,3.1396444386839657,12.608697286305322
0.01905625,3.0E9,3.140041309109289+0.12702056213287408i,3.140041309109289,12.360366134360769
0.01905625,3.0E9,3.141954379337751+0.026284731348647256i,3.141954379337751,59.767671536415605
0.01905625,3.0E9,3.152197871568933+0.15155824705006538i,3.152197871568933,10.399295099156314
0.01905625,3.0E9,3.152547855598821+0.15255862393843547i,3.152547855598821,10.332250561171229
0.01905625,3.0E9,3.1539172565770945+0.1513030421916617i,3.1539172565770945,10.422517653616968
0.01905625,3.0E9,3.154164811491877+0.1526193796738137i,3.154164811491877,10.333434778181926
0.01905625,3.0E9,3.1613081040200854+0.13904288521651553i,3.1613081040200854,11.36810452076474
0.01905625,3.0E9,3.16372765316196+0.14497010081074568i,3.16372765316196,10.911655698205369
0.01905625,3.0E9,3.164632332945028+0.1389997831046032i,3.164632332945028,11.383587305900717
0.01905625,3.0E9,3.166039546307879+0.14408937235254055i,3.166039546307879,10.986374271107223
0.01905625,3.0E9,3.179383081215221+0.04017457423880077i,3.179383081215221,39.56959272694121
0.01905625,3.0E9,3.180351144655831+0.0392528346105185i,3.180351144655831,40.51110163396453
0.01905625,3.0E9,3.1888001166331854+3.594363091409222E-5i,3.1888001166331854,44358.34716106784
0.01905625,3.0E9,3.191421637411494+0.054837733040520614i,3.191421637411494,29.09877433348032
0.01905625,3.0E9,3.1932506881110996+3.569461068881079E-5i,3.1932506881110996,44730.15150592594
0.01905625,3.0E9,3.219411863062942+0.0032078962794837764i,3.219411863062942,501.7948809088396
0.01905625,3.0E9,3.2215853797683964+0.0031948585220488396i,3.2215853797683964,504.18279206029086
